date,year,time,prelim_data,site,block,treatment,site_type,wetland_id,pair_id,temp,water,wind,species,method,in_wetland,25m,50m,total
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,YBCH,a,,,1,1
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,BACS,a,,,1,1
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,EABL,a,,2,,2
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,NOCA,a,,,1,1
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,COYE,a,,1,,1
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,INBU,a,,,1,1
05/29/2024,2024,8:20,0,UP04,4,none,upland,UP04,HH04,72,no,1.1,BGGN,a,,1,,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,EAWP,a,,,1,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,PIWA,a,,,1,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,DOWO,a,,,1,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,CACH,a,,1,,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,NOPA,a,,1,,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,WEVI,a,,,1,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,TUTI,a,,,1,1
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,BHNU,a,,2,,2
05/29/2024,2024,8:40,0,UP48,3,none,upland,UP48,HH48,73,no,1.2,EABL,a,,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,MODO,a,0,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,NOMO,v,0,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,NOCA,a,0,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,BLJA,a,0,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,OROR,a,1,1,,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,GCFL,a,0,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,SUTA,a,1,1,,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,TUTI,a,0,,1,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,BGGN,a,1,1,,1
05/29/2024,2024,8:55,0,HH02,4,cut-remove,wetland,HH02,UP02,75,no,0,DOWO,a,0,,1,1
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,HOFI,v,,2,,2
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,COYE,a,,1,,1
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,BHNU,a,,,1,1
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,RBWO,a,,,1,1
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,CHSP,a,,,1,1
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,CARW,a,,,1,1
05/30/2024,2024,6:40,0,UP17,2,none,upland,UP17,HH17,65,no,2.6,LAGU,v,,10,,10
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,BACS,a,0,2,,2
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,BGGN,a,1,1,,1
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,EAWP,a,0,,1,1
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,CARW,a,0,,1,1
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,COYE,a,0,,2,2
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,LAGU,v,1,1,,1
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,PIWA,a,0,,1,1
05/30/2024,2024,7:05,0,HH33,1,hack-squirt,wetland,HH33,UP33,65,no,0,RBWO,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,EAWP,a,1,1,,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,TUTI,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,PIWA,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,NOCA,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,CHSP,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,PIWO,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,INBU,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,COYE,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,BACS,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,BLJA,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,NOMO,a,0,,1,1
05/30/2024,2024,7:20,0,HH49,3,hack-squirt,wetland,HH49,UP49,65,yes,0,CARW,a,1,1,,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,BGGN,v,1,2,,2
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,LAGU,v,1,2,,2
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,EAWP,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,PIWA,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,BLJA,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,COYE,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,NOMO,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,RHWO,v,1,1,,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,TUTI,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,OROR,a,0,,1,1
05/30/2024,2024,7:40,0,HH32,1,control-closed,wetland,HH32,UP32,66,no,2.7,RBWO,a,0,,1,1
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,BGGN,v,1,1,,1
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,LAGU,v,1,2,,2
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,CHSP,a,0,,1,1
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,WEVI,a,0,,1,1
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,EABL,a,0,,2,2
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,NOCA,a,0,,1,1
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,GCFL,a,0,,1,1
05/30/2024,2024,8:00,0,HH17,2,cut-leave,wetland,HH17,UP17,67,no,3.3,EAWP,a,0,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,CACH,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,EAWP,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,PIWA,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,COYE,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,NOMO,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,BACS,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,EABL,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,BHNU,a,,,1,1
05/30/2024,2024,8:15,0,UP32,1,none,upland,UP32,HH32,68,no,3.3,CHSP,a,,,1,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,EATO,a,0,3,,3
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,CARW,a,0,,1,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,BHCO,a,1,1,,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,NOCA,a,0,,1,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,BACS,a,0,1,,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,COYE,a,0,1,,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,COYE,a,1,,1,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,SUTA,a,1,1,,1
05/30/2024,2024,8:35,0,HH04,4,hack-squirt,wetland,HH04,UP04,69,no,0,OROR,a,0,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,EAWP,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,BHNU,a,,1,1,2
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,COYE,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,CHSP,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,OROR,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,NOCA,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,BACS,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,EAKI,a,,,1,1
05/30/2024,2024,8:50,0,UP15,2,none,upland,UP15,HH15,70,no,2.2,EAKI,v,,1,,1
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,BGGN,v,1,1,,1
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,COYE,a,1,2,,2
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,CARW,a,1,3,,3
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,RBWO,a,0,,1,1
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,GCFL,a,0,1,,1
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,PIWA,a,0,2,,2
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,NOCA,a,0,,1,1
06/03/2024,2024,6:45,0,HH13,1,cut-leave,wetland,HH13,UP13,67,no,0,BACS,a,0,1,,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,CARW,a,1,1,,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,BGGN,a,1,1,,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,RBWO,a,0,,1,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,INBU,a,0,,1,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,COYE,a,0,,1,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,BLGR,a,0,,1,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,NOMO,a,0,,1,1
06/03/2024,2024,7:10,0,HH43,7,control-closed,wetland,HH43,UP43,69,no,0,EATO,a,0,,1,1
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,OROR,a,,1,,1
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,NOCA,a,,1,2,3
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,COYE,a,,2,1,3
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,SUTA,a,,2,,2
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,BLJA,a,,,1,1
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,INBU,a,,,2,2
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,NOPA,a,,,1,1
06/03/2024,2024,7:35,0,UP02,4,none,upland,UP02,HH02,70,no,0,TUTI,a,,,1,1
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,BGGN,v,1,1,,1
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,CARW,a,0,,1,1
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,PIWA,a,0,,2,2
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,COYE,a,0,,2,2
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,REVI,a,1,1,,1
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,CHSP,a,0,,1,1
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,EABL,a,0,,1,1
06/03/2024,2024,8:05,0,HH22,2,hack-squirt,wetland,HH22,UP22,72,no,0,RBWO,a,0,,1,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,EATO,a,,,1,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,YTWA,a,,,1,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,YTWA,v,,,1,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,NOCA,a,,1,,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,RBWO,a,,1,,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,RBWO,v,,,1,1
06/03/2024,2024,8:20,0,UP49,3,none,upland,UP49,HH49,73,no,0,INBU,a,,,1,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,NOMO,a,0,,1,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,GCFL,a,1,2,,2
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,RBWO,a,0,,1,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,COYE,a,0,,1,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,EAWP,a,0,,1,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,PIWA,a,0,1,,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,CARW,a,1,1,,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,BLJA,a,0,,1,1
06/03/2024,2024,8:40,0,HH60,1,control-closed,wetland,HH60,UP60,74,no,0,NOCA,a,0,1,,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,COYE,a,0,,1,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,EAWP,a,0,,2,2
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,PIWA,a,0,,1,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,RBWO,a,0,,1,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,BGGN,v,1,1,,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,TUTI,a,0,,1,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,INBU,a,0,,1,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,WEVI,a,0,,1,1
06/03/2024,2024,8:55,0,HH07,4,cut-leave,wetland,HH07,UP07,75,no,1.4,CACH,a,0,,1,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,COYE,a,0,1,,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,EAWP,a,0,,1,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,BGGN,v,1,1,,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,GCFL,a,0,1,,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,RBWO,a,0,,1,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,LAGU,v,1,31,,31
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,BACS,a,0,2,,2
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,OROR,a,0,1,,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,NOMO,a,0,,1,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,REVI,a,1,1,,1
06/04/2024,2024,6:40,0,HH34,1,control-open,wetland,HH34,UP34,69,no,0,BLGR,a,0,1,,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,CARW,a,,1,,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,EAKI,v,,,1,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,GCFL,a,,,1,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,BLGR,a,,1,,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,PIWA,a,,,1,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,COYE,a,,,2,2
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,EATO,a,,,2,2
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,EAWP,a,,,1,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,BGGN,a,,,1,1
06/04/2024,2024,7:00,0,UP05,4,none,upland,UP05,HH05,69,no,0,BLJA,a,,,1,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,BGGN,v,1,3,,3
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,COYE,a,0,,1,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,CACH,a,0,1,,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,NOBO,a,0,1,,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,CARW,a,0,1,1,2
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,YBCH,a,0,1,,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,SUTA,a,0,1,,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,EATO,a,0,1,,1
06/04/2024,2024,7:20,0,HH46,7,control-open,wetland,HH46,UP46,70,no,0,NOCA,a,0,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,COYE,a,,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,NOFL,a,,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,YBCH,a,,1,,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,NOMO,a,,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,NOBO,a,,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,RBWO,a,,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,TUTI,a,,1,,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,MODO,a,,,2,2
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,BLJA,a,,,1,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,PIWA,a,,1,1,2
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,INBU,a,,1,,1
06/04/2024,2024,7:30,0,UP46,7,none,upland,UP46,HH46,70,no,0,REVI,a,,1,,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,BACS,a,,2,,2
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,CARW,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,EAWP,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,BLJA,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,BRTH,v,,1,,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,RBWO,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,NOMO,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,PIWA,a,,1,,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,BGGN,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,COYE,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,TUTI,a,,,1,1
06/04/2024,2024,7:45,0,UP60,1,none,upland,UP60,HH60,72,no,0,PIWO,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,NOMO,a,,1,1,2
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,COYE,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,BACS,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,CARW,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,PIWA,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,BLJA,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,BGGN,v,,1,1,2
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,RBWO,a,,,1,1
06/04/2024,2024,8:00,0,UP33,1,none,upland,UP33,HH33,73,no,0,EAWP,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,COYE,a,,,2,2
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,BGGN,a,,1,,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,INBU,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,PIWA,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,DOWO,v,,1,,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,CARW,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,NOCA,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,RBWO,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,OROR,a,,,1,1
06/04/2024,2024,8:15,0,UP22,2,none,upland,UP22,HH22,73,no,0,EABL,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,PIWA,a,,1,1,2
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,RWBL,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,LAGU,v,,,6,6
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,WBNU,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,BHNU,a,,1,,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,NOCA,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,NOPA,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,COYE,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,BLJA,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,PRAW,a,,,1,1
06/04/2024,2024,8:30,0,UP14,2,none,upland,UP14,HH14,75,no,2.1,CHSP,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,COYE,a,,1,1,2
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,EAWP,a,,,1,1
06/04/2024,2024,8:45,0,UP07,4,none,upland,UP07,HH07,76,no,0,TUTI,a,,,1,1
